;Date;Return
722;1952-11-25;-0.0023630967601073
723;1952-11-26;0.0062892894753883
724;1952-11-28;0.0054709007109012
725;1952-12-01;0.0007791196342701
726;1952-12-02;0.0023337233462199
727;1952-12-03;-0.0011662197855546
728;1952-12-04;-0.0038970431237457
729;1952-12-05;0.0003903962419133
730;1952-12-08;0.0054495657355593
731;1952-12-09;0.0065776983144201
732;1952-12-10;0.0019264116918802
733;1952-12-11;-0.000770157927366
734;1952-12-12;0.0030770024277382
735;1952-12-15;0.0
736;1952-12-16;0.0011513722025848
737;1952-12-17;-0.0011513722025848
738;1952-12-18;-0.0003840983191412
739;1952-12-19;0.0045994330872476
740;1952-12-22;0.0057197106499726
741;1952-12-23;-0.0041912044587726
742;1952-12-24;0.0007632824798058
743;1952-12-26;0.0015250098556949
744;1952-12-29;0.0056980211146378
745;1952-12-30;0.007171195102658
746;1952-12-31;-0.0007524454832066
747;1953-01-02;-0.0011296931886861
748;1953-01-05;0.0045112481675269
749;1953-01-06;-0.0067745836817554
750;1953-01-07;-0.0041626927817319
751;1953-01-08;-0.0015180647788573
752;1953-01-09;-0.0095402364497658
753;1953-01-12;-0.0084713250449812
754;1953-01-13;0.0061680610708885
755;1953-01-14;0.0023032639740927
756;1953-01-15;0.0019153042038806
757;1953-01-16;-0.0042185681779733
758;1953-01-19;-0.0003843936237992
759;1953-01-20;0.004985590479968
760;1953-01-21;-0.0019145707918912
761;1953-01-22;0.001149243544432
762;1953-01-23;-0.0019161147476585
763;1953-01-26;-0.001919754861051
764;1953-01-27;0.0011522567272996
765;1953-01-28;0.0030663114506737
766;1953-01-29;0.0026754076726565
767;1953-01-30;0.0068466604466728
